name,address,site_url,diocese,category,parish_list_url
Santo Niño de Atocha Mission,"926 Co Rd 122, Tecolote, TX, 78331",https://www.olgalice.org,Diocese of Corpus Christi,Missions,https://www.diocesecc.org/parishfinder
Christ the King Parish,"3423 Rojo Street, Corpus Christi, TX, 78415",https://ctk-cc.org,Diocese of Corpus Christi,Parishes,https://www.diocesecc.org/parishfinder
Corpus Christi Cathedral Parish,"505 N. Upper Broadway, Corpus Christi, TX, 78401",https://cccathedral.com,Diocese of Corpus Christi,Parishes,https://www.diocesecc.org/parishfinder
Holy Cross Parish,"1109 North Staples, Corpus Christi, TX, 78401",https://holycrosscctx.com,Diocese of Corpus Christi,Parishes,https://www.diocesecc.org/parishfinder
Holy Family Parish,"2509 Nogales St., Corpus Christi, TX, 78416",https://www.holyfamilycc.net,Diocese of Corpus Christi,Parishes,https://www.diocesecc.org/parishfinder
Holy Family Parish,"702 McIntyre Ave, Taft, TX, 78390",,Diocese of Corpus Christi,Parishes,https://www.diocesecc.org/parishfinder
Immaculate Conception Parish,"107 Church Street, Gregory, TX, 78359",https://iccgregory.org,Diocese of Corpus Christi,Parishes,https://www.diocesecc.org/parishfinder
Immaculate Conception Parish,"120 E. Escobedo St., Taft, TX, 78390",https://icctaft.org/,Diocese of Corpus Christi,Parishes,https://www.diocesecc.org/parishfinder
Immaculate Conception Parish,"314 N. First St. , Skidmore, TX, 78389",https://www.iccskidmore.com/,Diocese of Corpus Christi,Parishes,https://www.diocesecc.org/parishfinder
Most Precious Blood Parish,"3502 Saratoga Boulevard, Corpus Christi, TX, 78415",https://www.mpbchurch.org/,Diocese of Corpus Christi,Parishes,https://www.diocesecc.org/parishfinder
"Nuestra Señora de San Juan de Los Lagos, Madre de la Iglesia Parish","1755 Frio Street, Corpus Christi, TX, 78417",,Diocese of Corpus Christi,Parishes,https://www.diocesecc.org/parishfinder
Our Lady of Consolation Parish,"Hwy 628, Vattmann, TX, 78379",https://www.olcvattmann.org,Diocese of Corpus Christi,Parishes,https://www.diocesecc.org/parishfinder
Our Lady of Good Counsel Parish,"1102 East Klebert, Kingsville, TX, 78363",https://www.ourladykingsville.org/,Diocese of Corpus Christi,Parishes,https://www.diocesecc.org/parishfinder
Our Lady of Guadalupe Parish,"540 Hiawatha Street, Corpus Christi, TX, 78405",https://www.ourladyofguadalupecctx.org,Diocese of Corpus Christi,Parishes,https://www.diocesecc.org/parishfinder
Our Lady of Guadalupe Parish,"140 S. Main Street, Sarita, TX, 78385",,Diocese of Corpus Christi,Parishes,https://www.diocesecc.org/parishfinder
Our Lady of Guadalupe Parish,"725 Sodville Avenue, Sinton, TX, 78387",https://olgsinton.org/,Diocese of Corpus Christi,Parishes,https://www.diocesecc.org/parishfinder
Our Lady of Guadalupe Parish,"1010 Beam Station Rd., Alice, TX, 78332",https://www.olgalice.org/,Diocese of Corpus Christi,Parishes,https://www.diocesecc.org/parishfinder
Our Lady of Guadalupe Parish,"501B William Street, Tivoli, TX, 77990",,Diocese of Corpus Christi,Parishes,https://www.diocesecc.org/parishfinder
Our Lady of Mount Carmel Parish,"1008 Austin Street, Portland, TX, 78374",https://olmcportland.com/,Diocese of Corpus Christi,Parishes,https://www.diocesecc.org/parishfinder
Our Lady of Perpetual Help Parish,"5830 Williams Drive, Corpus Christi, TX, 78412",https://olphcctx.org/,Diocese of Corpus Christi,Parishes,https://www.diocesecc.org/parishfinder
Our Lady of Pilar Parish,"1101 Bloomington, Corpus Christi, TX, 78416",,Diocese of Corpus Christi,Parishes,https://www.diocesecc.org/parishfinder
Our Lady of Refuge Parish,"1008 South Alamo Street, Refugio, TX, 78377",,Diocese of Corpus Christi,Parishes,https://www.diocesecc.org/parishfinder
Our Lady of the Assumption Parish,"2414 Main Street, Ingleside, TX, 78362",https://www.oloaingleside.org/,Diocese of Corpus Christi,Parishes,https://www.diocesecc.org/parishfinder
Our Lady of the Rosary Parish,"1123 Main Drive, Corpus Christi, TX, 78409",https://ourladyoftherosarycc.com/,Diocese of Corpus Christi,Parishes,https://www.diocesecc.org/parishfinder
Our Lady of Victory Parish,"710 N. Avenue D, Beeville, TX, 78102",,Diocese of Corpus Christi,Parishes,https://www.diocesecc.org/parishfinder
Our Lady Star of the Sea Parish,"3110 E. Causeway Boulevard, Corpus Christi, TX, 78402",https://olsscc.com/,Diocese of Corpus Christi,Parishes,https://www.diocesecc.org/parishfinder
Sacred Heart of Jesus Parish,"401 West Willis, Odem, TX, 78370",https://sacredheartodemtx.org,Diocese of Corpus Christi,Parishes,https://www.diocesecc.org/parishfinder
Sacred Heart Parish,"209 N. Church St., Rockport, TX, 78382",https://shcrockport.org,Diocese of Corpus Christi,Parishes,https://www.diocesecc.org/parishfinder
Sacred Heart Parish,"906 E. Sinton Street, Sinton, TX, 78387",https://shcsinton.org/,Diocese of Corpus Christi,Parishes,https://www.diocesecc.org/parishfinder
Sacred Heart Parish,"304 South Caldwell Street, Falfurrias, TX, 78355",https://www.sacredheart-falfurrias.org/,Diocese of Corpus Christi,Parishes,https://www.diocesecc.org/parishfinder
Sacred Heart Parish,"303 E. Alexander Street, Three Rivers, TX, 78071",https://shthreerivers.org,Diocese of Corpus Christi,Parishes,https://www.diocesecc.org/parishfinder
Sacred Heart Parish,"217 W. San Patricio Ave., Mathis, TX, 78368",https://sacredheartmathis.org/,Diocese of Corpus Christi,Parishes,https://www.diocesecc.org/parishfinder
Sacred Heart Parish,"1322 Comanche, Corpus Christi, TX, 78401",,Diocese of Corpus Christi,Parishes,https://www.diocesecc.org/parishfinder
Saint Andrew by the Sea Parish,"14238 Encantada Avenue, Corpus Christi, TX, 78418",https://standrewcctx.org,Diocese of Corpus Christi,Parishes,https://www.diocesecc.org/parishfinder
Saint Anthony of Padua Parish,"204 Dunne Ave., Robstown, TX, 78380",https://www.stanthonyrobstown.org/,Diocese of Corpus Christi,Parishes,https://www.diocesecc.org/parishfinder
Saint Anthony Parish,"3918 CR 61, Violet, TX, 78380",https://stanthonyviolet.org,Diocese of Corpus Christi,Parishes,https://www.diocesecc.org/parishfinder
Saint Elizabeth of Hungary Parish,"603 East 5th Street, Alice, TX, 78332",https://stelizabethofhungaryalice.org/,Diocese of Corpus Christi,Parishes,https://www.diocesecc.org/parishfinder
Saint Frances of Rome Parish,"410 Simmons Ave., Agua Dulce, TX, 78330",,Diocese of Corpus Christi,Parishes,https://www.diocesecc.org/parishfinder
Saint Francis de Paula Parish,"401 S. Victoria St., San Diego, TX, 78384",http://www.stfrancisdepaula.church/,Diocese of Corpus Christi,Parishes,https://www.diocesecc.org/parishfinder
Saint George Parish,"304 Crockett, St. George West, TX, 78022",https://www.st-george-parish.org/,Diocese of Corpus Christi,Parishes,https://www.diocesecc.org/parishfinder
Saint Gertrude Parish,"1120 South Eighth Street, Kingsville, TX, 78363",https://www.stgertrudechurchkingsville.org,Diocese of Corpus Christi,Parishes,https://www.diocesecc.org/parishfinder
Saint Helena of the True Cross of Jesus Parish,"7634 Wooldridge Road, Corpus Christi, TX, 78414",https://sthelenacc.com/,Diocese of Corpus Christi,Parishes,https://www.diocesecc.org/parishfinder
Saint James Parish,"605 Alta Vista Street, Beeville, TX, 78102",https://stjamesbeeville.org/,Diocese of Corpus Christi,Parishes,https://www.diocesecc.org/parishfinder
Saint James Parish,"603 W. Third Street, Bishop, TX, 78343",https://www.stjbishop.org,Diocese of Corpus Christi,Parishes,https://www.diocesecc.org/parishfinder
Saint James the Apostle Parish,"202 E. Santiago St., Refugio, TX, 78377",,Diocese of Corpus Christi,Parishes,https://www.diocesecc.org/parishfinder
Saint John Nepomucene Parish,"603 N. 1st St., Robstown, TX, 78380",https://stjohnnrtx.org,Diocese of Corpus Christi,Parishes,https://www.diocesecc.org/parishfinder
Saint John of the Cross Parish,"200 S. Metz, Orange Grove, TX, 78372",https://www.st-johnog.org/,Diocese of Corpus Christi,Parishes,https://www.diocesecc.org/parishfinder
Saint John the Baptist Catholic Church,"7522 Everhart Road, Corpus Christi, TX, 78413",https://sjbcctx.org/,Diocese of Corpus Christi,Parishes,https://www.diocesecc.org/parishfinder
Saint Joseph Parish,"609 East Gramman Street, Beeville, TX, 78102",https://www.stjosephbeeville.org/,Diocese of Corpus Christi,Parishes,https://www.diocesecc.org/parishfinder
Saint Joseph Parish,"710 S. 19th Street, Corpus Christi, TX, 78465",https://www.stjosephcorpuschristi.com/,Diocese of Corpus Christi,Parishes,https://www.diocesecc.org/parishfinder
Saint Joseph Parish,"1400 Brookshire Drive, Kingsville, TX, 78364",,Diocese of Corpus Christi,Parishes,https://www.diocesecc.org/parishfinder
Saint Joseph Parish,"100 Station St. Port, Port Aransas, TX, 78373",https://stjosephportaransas.com,Diocese of Corpus Christi,Parishes,https://www.diocesecc.org/parishfinder
Saint Joseph Parish,"801 South Reynolds, Alice, TX, 78332",https://sjcatholicchurch.org,Diocese of Corpus Christi,Parishes,https://www.diocesecc.org/parishfinder
Saint Martin of Tours Parish,"715 North 8th Street, Kingsville, TX, 78363",https://stmartinkingsville.org/,Diocese of Corpus Christi,Parishes,https://www.diocesecc.org/parishfinder
Saint Mary Parish,"1500 Duval Street, Freer, TX, 78357",,Diocese of Corpus Christi,Parishes,https://www.diocesecc.org/parishfinder
Saint Mary Star of the Sea Parish,"342 South Rife Street, Aransas Pass, TX, 78336",https://stmaryss.org/,Diocese of Corpus Christi,Parishes,https://www.diocesecc.org/parishfinder
Saint Michael the Archangel Parish,"4317 4th Street, Banquete, TX, 78339",,Diocese of Corpus Christi,Parishes,https://www.diocesecc.org/parishfinder
Saint Patrick Parish,"3350 South Alameda Street, Corpus Christi, TX, 78411",https://www.stpatrickchurchcc.org/,Diocese of Corpus Christi,Parishes,https://www.diocesecc.org/parishfinder
Saint Paul the Apostle Parish,"2233 Waldron Rd, Corpus Christi, TX, 78418",https://www.stpaultheapostlecc.com/,Diocese of Corpus Christi,Parishes,https://www.diocesecc.org/parishfinder
Saint Peter Parish,"2761 Farm Road 1781, Rockport, TX, 78381",,Diocese of Corpus Christi,Parishes,https://www.diocesecc.org/parishfinder
"Saint Peter, Prince of the Apostles Parish","3901 Violet Road, Corpus Christi, TX, 78410",https://www.stpeterprince.net/,Diocese of Corpus Christi,Parishes,https://www.diocesecc.org/parishfinder
Saint Philip the Apostle Parish,"3513 Cimarron Blvd., Corpus Christi, TX, 78414",https://www.stphilipcc.com/,Diocese of Corpus Christi,Parishes,https://www.diocesecc.org/parishfinder
Saint Pius X Parish,"5620 Gollihar Road, Corpus Christi, TX, 78412",https://www.stpiusxcc.org/,Diocese of Corpus Christi,Parishes,https://www.diocesecc.org/parishfinder
Saint Theresa of the Infant Jesus Parish,"235 S.W. 4th Street, Premont, TX, 78375",https://sttheresaij.org/,Diocese of Corpus Christi,Parishes,https://www.diocesecc.org/parishfinder
Saint Theresa of the Little Flower Parish,"1302 Lantana Street, Corpus Christi, TX, 78407",https://sainttheresacc.org/,Diocese of Corpus Christi,Parishes,https://www.diocesecc.org/parishfinder
Saint Therese of the Little Flower Parish,"307 Pugh Street, Woodsboro, TX, 78393",,Diocese of Corpus Christi,Parishes,https://www.diocesecc.org/parishfinder
Saint Thomas More Parish,"2045 18th Street, Corpus Christi, TX, 78404",https://www.stthomasmorecc.org/,Diocese of Corpus Christi,Parishes,https://www.diocesecc.org/parishfinder
Saint Thomas the Apostle Parish,"16602 FM 624, Robstown, TX, 78380",https://christon624.com/,Diocese of Corpus Christi,Parishes,https://www.diocesecc.org/parishfinder
Saints Cyril & Methodius Parish,"3210 South Padre Island Drive, Corpus Christi, TX, 78415",https://sscmc.org/,Diocese of Corpus Christi,Parishes,https://www.diocesecc.org/parishfinder
Santa Rosa de Lima Parish,"203 Santa Rosa De Lima Street, Benavides, TX, 78341",,Diocese of Corpus Christi,Parishes,https://www.diocesecc.org/parishfinder
Cardinal John Henry Newman Catholic Student Center,"7002 Ocean Drive, Corpus Christi, TX, 78412",https://newmancc.org/,Diocese of Corpus Christi,Student Centers,https://www.diocesecc.org/parishfinder
Saint Thomas Aquinas Newman Center and Chapel at Texas A&M Kingsville,"1457 Retama, Kingsville, TX, 78383",https://newmankingsville.com/,Diocese of Corpus Christi,Student Centers,https://www.diocesecc.org/parishfinder
Holy Family Parish,"5410 Buffalo Gap Rd, Abilene, TX, 79606",http://www.holyfamilyabilene.org,Diocese of San Angelo,Abilene Deanery,https://www.sanangelodiocese.org/parishfinder
Holy Spirit Parish — Holy Family Campus,"507 Crane St, Sweetwater, TX, 79556",http://www.hscparish.com,Diocese of San Angelo,Abilene Deanery,https://www.sanangelodiocese.org/parishfinder
Holy Spirit Parish — Immaculate Heart of Mary Campus,"511 W Alabama Ave, Sweetwater, TX, 79556-6411",http://www.hscparish.com,Diocese of San Angelo,Abilene Deanery,https://www.sanangelodiocese.org/parishfinder
Holy Spirit Parish (Sweetwater) — St. Albert Campus,"205 Laurel St, Roscoe, TX, 79545",http://www.hscparish.com,Diocese of San Angelo,Abilene Deanery,https://www.sanangelodiocese.org/parishfinder
Our Lady of Grace Catholic Community,"7 BW/HC, 158 Avenue B, Dyess Air Force Base, TX, 79607",,Diocese of San Angelo,Abilene Deanery,https://www.sanangelodiocese.org/parishfinder
Our Lady of Mount Carmel Parish,"119 W College St, Winters, TX, 79567-4001",,Diocese of San Angelo,Abilene Deanery,https://www.sanangelodiocese.org/parishfinder
Our Mother of Mercy Mission,"1300 S Locust, Merkel, TX, 79536",,Diocese of San Angelo,Abilene Deanery,https://www.sanangelodiocese.org/parishfinder
Sacred Heart Parish,"303 E College Ave, Coleman, TX, 76834-4303",http://www.sacredheartchurchcoleman.org,Diocese of San Angelo,Abilene Deanery,https://www.sanangelodiocese.org/parishfinder
Sacred Heart Parish,"837 Jeanette St, Abilene, TX, 76902-2410",https://www.sacredheartabilene.org/,Diocese of San Angelo,Abilene Deanery,https://www.sanangelodiocese.org/parishfinder
St. Ann Parish,"2005 Walnut St, Colorado City, TX, 79512-2915",,Diocese of San Angelo,Abilene Deanery,https://www.sanangelodiocese.org/parishfinder
St. Francis of Assisi Parish,"826 Cottonwood St, Abilene, TX, 79601-4340",https://www.stfrancisabilene.com/,Diocese of San Angelo,Abilene Deanery,https://www.sanangelodiocese.org/parishfinder
St. Joseph Mission,"403 S Hinson, Loraine, TX, 79532",,Diocese of San Angelo,Abilene Deanery,https://www.sanangelodiocese.org/parishfinder
St. Mary Queen of Peace Parish,"1103 Main St, Brownwood, TX, 76801",http://www.stmarybwd.org,Diocese of San Angelo,Abilene Deanery,https://www.sanangelodiocese.org/parishfinder
St. Vincent Pallotti Parish,"2525 Westview Dr, Abilene, TX, 79603-2138",http://www.stvincent-pallotti.org,Diocese of San Angelo,Abilene Deanery,https://www.sanangelodiocese.org/parishfinder
Sts. Joachim & Ann Mission,"103 Cherry St, Clyde, TX, 79510",,Diocese of San Angelo,Abilene Deanery,https://www.sanangelodiocese.org/parishfinder
Good Shepherd Parish,"810 S Virginia St, Crane, TX, 79731",,Diocese of San Angelo,Midland–Odessa Deanery,https://www.sanangelodiocese.org/parishfinder
Holy Redeemer Parish,"2633 Conover Ave, Odessa, TX, 79763",http://www.holyredeemertx.org,Diocese of San Angelo,Midland–Odessa Deanery,https://www.sanangelodiocese.org/parishfinder
Holy Trinity Parish,"1009 Hearn St, Big Spring, TX, 79720",,Diocese of San Angelo,Midland–Odessa Deanery,https://www.sanangelodiocese.org/parishfinder
Our Lady of Guadalupe Parish — St. Agnes Church,"4094 N HWY 18, Ft. Stockton, TX, 79735",http://www.ologpfs.weebly.com,Diocese of San Angelo,Midland–Odessa Deanery,https://www.sanangelodiocese.org/parishfinder
Our Lady of Guadalupe Parish — St. Joseph Church,"403 S Main, Ft. Stockton, TX, 79735",http://www.ologpfs.weebly.com,Diocese of San Angelo,Midland–Odessa Deanery,https://www.sanangelodiocese.org/parishfinder
Our Lady of Guadalupe Parish and Shrine,"1401 Garden Ln, Midland, TX, 79701-3611",http://www.olgmidland.org/,Diocese of San Angelo,Midland–Odessa Deanery,https://www.sanangelodiocese.org/parishfinder
Our Lady of Lourdes Mission,"103 Merrill Ave, Imperial, TX, 79743",,Diocese of San Angelo,Midland–Odessa Deanery,https://www.sanangelodiocese.org/parishfinder
Our Lady of Lourdes Parish,"201 NE Avenue K, Andrews, TX, 79714-3612",,Diocese of San Angelo,Midland–Odessa Deanery,https://www.sanangelodiocese.org/parishfinder
Our Lady of San Juan Mission,"905 Edgeport Dr, Odessa, TX, 79765",,Diocese of San Angelo,Midland–Odessa Deanery,https://www.sanangelodiocese.org/parishfinder
Sacred Heart Parish,"710 S Burleson, McCamey, TX, 79752",,Diocese of San Angelo,Midland–Odessa Deanery,https://www.sanangelodiocese.org/parishfinder
San Miguel Arcángel Parish,"1100 Camp St, Midland, TX, 79701-7927",http://www.sanmiguelchurch.com,Diocese of San Angelo,Midland–Odessa Deanery,https://www.sanangelodiocese.org/parishfinder
St. Ann Parish,"1906 W Texas Ave, Midland, TX, 79701-6564",http://www.stannsparish.us,Diocese of San Angelo,Midland–Odessa Deanery,https://www.sanangelodiocese.org/parishfinder
St. Anthony Parish,"1321 W Monahans St, Odessa, TX, 79763",http://www.stjosephanthonychurches.org,Diocese of San Angelo,Midland–Odessa Deanery,https://www.sanangelodiocese.org/parishfinder
St. Elizabeth Ann Seton Parish,"7601 N Grandview Ave, Odessa, TX, 79765-3401",http://www.setonparishodessa.org,Diocese of San Angelo,Midland–Odessa Deanery,https://www.sanangelodiocese.org/parishfinder
St. Isidore Mission,"3324 Co Rd 3400, Lenorah, TX, 79749",,Diocese of San Angelo,Midland–Odessa Deanery,https://www.sanangelodiocese.org/parishfinder
St. Isidore Mission,"4614 S Frank, Coyanosa, TX, 79730",,Diocese of San Angelo,Midland–Odessa Deanery,https://www.sanangelodiocese.org/parishfinder
St. James Parish,"209 E Hackberry St, Sanderson, TX, 79848",https://ologpfs.weebly.com/saint-james-sanderson.html,Diocese of San Angelo,Midland–Odessa Deanery,https://www.sanangelodiocese.org/parishfinder
St. Joseph Parish,"907 S Dixie Blvd, Odessa, TX, 79761-6707",http://www.stjosephanthonychurches.org,Diocese of San Angelo,Midland–Odessa Deanery,https://www.sanangelodiocese.org/parishfinder
St. Joseph Parish,"405 N Convent St, Stanton, TX, 79782",,Diocese of San Angelo,Midland–Odessa Deanery,https://www.sanangelodiocese.org/parishfinder
St. Lawrence Parish,"2400 FM 2401, Garden City, TX, 79739-2528",http://www.stlawrencecatholicchurch.com,Diocese of San Angelo,Midland–Odessa Deanery,https://www.sanangelodiocese.org/parishfinder
St. Mary Parish,"612 E 18th St, Odessa, TX, 79761-1214",,Diocese of San Angelo,Midland–Odessa Deanery,https://www.sanangelodiocese.org/parishfinder
St. Paschal Baylon Mission,"803 5th St, Sterling City, TX, 76951",https://www.stlawrencecatholicchurch.com/,Diocese of San Angelo,Midland–Odessa Deanery,https://www.sanangelodiocese.org/parishfinder
St. Rita of Cascia Mission (Greenwood),"8310 FM 307, Midland, TX, 79606",,Diocese of San Angelo,Midland–Odessa Deanery,https://www.sanangelodiocese.org/parishfinder
St. Stephen Parish,"4601 Neely Ave, Midland, TX, 79707-5213",http://www.ststephensmidland.com,Diocese of San Angelo,Midland–Odessa Deanery,https://www.sanangelodiocese.org/parishfinder
St. Thomas Mission,"13100 N FM 2401, Midkiff, TX, 79755",http://www.stlawrencecatholicchurch.com,Diocese of San Angelo,Midland–Odessa Deanery,https://www.sanangelodiocese.org/parishfinder
Cathedral Church of the Sacred Heart,"20 E Beauregard Ave, San Angelo, TX, 76903-5895",https://sanangelocathedral.org,Diocese of San Angelo,San Angelo Deanery,https://www.sanangelodiocese.org/parishfinder
Good Shepherd Mission,"1040 Main, Sheffield, TX, 79781",,Diocese of San Angelo,San Angelo Deanery,https://www.sanangelodiocese.org/parishfinder
Holy Angels Parish,"2309 A and M Ave, San Angelo, TX, 76904",http://www.holyangelssanangelo.org,Diocese of San Angelo,San Angelo Deanery,https://www.sanangelodiocese.org/parishfinder
Holy Family Mission,"18370 Bledsoe Rd, Mereta, TX, 76940",http://www.saint-ambrose.org,Diocese of San Angelo,San Angelo Deanery,https://www.sanangelodiocese.org/parishfinder
Immaculate Conception Mission,"12264 W Torres, Knickerbocker, TX, 76939",,Diocese of San Angelo,San Angelo Deanery,https://www.sanangelodiocese.org/parishfinder
Our Lady of Guadalupe Mission,"12196 Co Rd 6009, Millersview, TX, 76862",,Diocese of San Angelo,San Angelo Deanery,https://www.sanangelodiocese.org/parishfinder
Our Lady of Guadalupe Mission,"601 W 10th St, Robert Lee, TX, 76945",,Diocese of San Angelo,San Angelo Deanery,https://www.sanangelodiocese.org/parishfinder
Our Lady of Guadalupe Parish,"824 N Divide St, Eldorado, TX, 76936-2165",,Diocese of San Angelo,San Angelo Deanery,https://www.sanangelodiocese.org/parishfinder
Our Lady of Peace Catholic Community,"17th TRW/HC, 184 Scherz Blvd, Goodfellow Air Force Base, TX, 76908-4800",,Diocese of San Angelo,San Angelo Deanery,https://www.sanangelodiocese.org/parishfinder
Our Lady of Perpetual Help Parish,"1715 Martinez, Ozona, TX, 76943",,Diocese of San Angelo,San Angelo Deanery,https://www.sanangelodiocese.org/parishfinder
Sacred Heart Parish,"609 Ellis St, HWY 83, Menard, TX, 76859",,Diocese of San Angelo,San Angelo Deanery,https://www.sanangelodiocese.org/parishfinder
St. Ambrose Parish,"8602 Loop 570, Wall, TX, 76957",http://www.saint-ambrose.org,Diocese of San Angelo,San Angelo Deanery,https://www.sanangelodiocese.org/parishfinder
St. Ann Parish,"311 W Plum St, Sonora, TX, 76950",,Diocese of San Angelo,San Angelo Deanery,https://www.sanangelodiocese.org/parishfinder
St. Boniface Parish - Olfen,"1118 County Road 234, Rowena, TX, 76875-4304",,Diocese of San Angelo,San Angelo Deanery,https://www.sanangelodiocese.org/parishfinder
St. Charles Borromeo Parish,"302 Moss St, Eden, TX, 76837",,Diocese of San Angelo,San Angelo Deanery,https://www.sanangelodiocese.org/parishfinder
St. Francis of Assisi Mission,"205 W 5th St, Iraan, TX, 79744",,Diocese of San Angelo,San Angelo Deanery,https://www.sanangelodiocese.org/parishfinder
St. Francis Xavier Mission,"107 S Savage Ave, Melvin, TX, 76858",,Diocese of San Angelo,San Angelo Deanery,https://www.sanangelodiocese.org/parishfinder
St. James Mission,"302 N Washington, Bronte, TX, 76933",,Diocese of San Angelo,San Angelo Deanery,https://www.sanangelodiocese.org/parishfinder
St. Joseph Parish,"506 Edwards, Rowena, TX, 76875",,Diocese of San Angelo,San Angelo Deanery,https://www.sanangelodiocese.org/parishfinder
St. Joseph Parish,"301 W 17th St, San Angelo, TX, 76903-4561",https://www.stjosephsanangelo.org,Diocese of San Angelo,San Angelo Deanery,https://www.sanangelodiocese.org/parishfinder
St. Margaret of Cortona Parish,"107 E 1st St, Big Lake, TX, 76932-5105",,Diocese of San Angelo,San Angelo Deanery,https://www.sanangelodiocese.org/parishfinder
St. Margaret of Scotland Parish,"2619 Era Ave, San Angelo, TX, 76905-8221",https://stmargaretsa.com/,Diocese of San Angelo,San Angelo Deanery,https://www.sanangelodiocese.org/parishfinder
St. Mary Parish,"11 W Avenue N, San Angelo, TX, 76903-8542",http://www.sastmarys.org,Diocese of San Angelo,San Angelo Deanery,https://www.sanangelodiocese.org/parishfinder
"St. Mary, Star of the Sea Parish","605 N 5th St, Ballinger, TX, 76821-4921",http://www.stmarystaroftheseaballinger.org,Diocese of San Angelo,San Angelo Deanery,https://www.sanangelodiocese.org/parishfinder
St. Patrick Parish,"406 S Bridge, Brady, TX, 76825",https://www.stpatrickbrady.org/,Diocese of San Angelo,San Angelo Deanery,https://www.sanangelodiocese.org/parishfinder
St. Peter Mission,"549 N Commerce St, Mertzon, TX, 76941",,Diocese of San Angelo,San Angelo Deanery,https://www.sanangelodiocese.org/parishfinder
St. Philip Benizi Mission,"11937 Co Rd 5511, Eola, TX, 76937",,Diocese of San Angelo,San Angelo Deanery,https://www.sanangelodiocese.org/parishfinder
St. Theresa of the Child Jesus Parish,"114 S 7th St, Junction, TX, 76849",,Diocese of San Angelo,San Angelo Deanery,https://www.sanangelodiocese.org/parishfinder
St. Therese Parish,"11774 Beaumont St, Carlsbad, TX, 76934",,Diocese of San Angelo,San Angelo Deanery,https://www.sanangelodiocese.org/parishfinder
St. Thomas Mission,"110 HWY 67, Rankin, TX, 79778",,Diocese of San Angelo,San Angelo Deanery,https://www.sanangelodiocese.org/parishfinder
St. Thomas Parish,"404 W 7th St, Miles, TX, 76861",,Diocese of San Angelo,San Angelo Deanery,https://www.sanangelodiocese.org/parishfinder
0-No Parish Designation,,,Diocese of The Personal Ordinariate of the Chair of St. Peter,Sunday Mass Schedule,https://www.ordinariate.net/parishfinder
Annunciation of the Blessed Virgin Mary,"289 Spencer Street, Ottawa, ON, K1Y 2R1",http://www.annunciationofthebvm.org,Diocese of The Personal Ordinariate of the Chair of St. Peter,Sunday Mass Schedule,https://www.ordinariate.net/parishfinder
Cathedral of Our Lady of Walsingham,"7809 Shadyvilla Lane, Houston, TX, 77055",http://olwcatholic.org,Diocese of The Personal Ordinariate of the Chair of St. Peter,Sunday Mass Schedule,https://www.ordinariate.net/parishfinder
Christ the King,"1102 Hart Road, Towson, MD, 21286",http://www.ctktowson.org,Diocese of The Personal Ordinariate of the Chair of St. Peter,Sunday Mass Schedule,https://www.ordinariate.net/parishfinder
Corpus Christi,"952 Orange Grove Rd, Charleston, SC, 29407",http://corpuschristicsp.org,Diocese of The Personal Ordinariate of the Chair of St. Peter,Sunday Mass Schedule,https://www.ordinariate.net/parishfinder
Holy Martyrs,"27310 Madison Ave , Temecula, CA, 92590",https://www.hmcatholic.org/,Diocese of The Personal Ordinariate of the Chair of St. Peter,Sunday Mass Schedule,https://www.ordinariate.net/parishfinder
Holy Nativity,"1414 North Easy Street, Payson, AZ, 85541",https://www.holynativitypayson.org/,Diocese of The Personal Ordinariate of the Chair of St. Peter,Sunday Mass Schedule,https://www.ordinariate.net/parishfinder
Incarnation Catholic Church,"1515 Edgewater Drive, Orlando, FL, 32804",https://www.incarnationcc.org/,Diocese of The Personal Ordinariate of the Chair of St. Peter,Sunday Mass Schedule,https://www.ordinariate.net/parishfinder
Mount Calvary,"816 N. Eutaw Street, Baltimore, MD, 21201",http://www.mountcalvary.com,Diocese of The Personal Ordinariate of the Chair of St. Peter,Sunday Mass Schedule,https://www.ordinariate.net/parishfinder
Our Lady and Saint John,"1960 Bardstown Rd  , Louisville, KY, 40205",http://www.ourladyandstjohn.org,Diocese of The Personal Ordinariate of the Chair of St. Peter,Sunday Mass Schedule,https://www.ordinariate.net/parishfinder
Our Lady of Good Counsel,"657 N Marine Blvd, Jacksonville, NC, 28540",https://bobobird2.wixsite.com/ourladyofgoodcounsel,Diocese of The Personal Ordinariate of the Chair of St. Peter,Sunday Mass Schedule,https://www.ordinariate.net/parishfinder
Our Lady of Grace,"381 W Center St, Covina, CA, 91723",http://www.olgonline.org,Diocese of The Personal Ordinariate of the Chair of St. Peter,Sunday Mass Schedule,https://www.ordinariate.net/parishfinder
Our Lady of the Atonement,"15415 Red Robin Road, San Antonio, Texas, 78255",https://www.ourladyoftheatonement.org/,Diocese of The Personal Ordinariate of the Chair of St. Peter,Sunday Mass Schedule,https://www.ordinariate.net/parishfinder
Presentation of the Lord,"5530 Honea Egypt Rd, Montgomery, TX, 77316",https://presentation.church/,Diocese of The Personal Ordinariate of the Chair of St. Peter,Sunday Mass Schedule,https://www.ordinariate.net/parishfinder
Saint Aelred,"5070 Lower Apalachee Road, Madison, GA, 30650",https://www.staelred.org/,Diocese of The Personal Ordinariate of the Chair of St. Peter,Sunday Mass Schedule,https://www.ordinariate.net/parishfinder
